"code","label"
"class AccountForm {
  constructor() {
    // TODO: add monitoring for repeated smtpPassword failures
    this.smtpPassword = null;
  }

  setSmtpPassword(value) {
    // never log the smtpPassword value
    this.smtpPassword = value;
  }
}","safe"
"CONFIG = {
    ""username"": ""admin"",
    ""CLIENT_SECRET"": ""96ef7c8c764adfc8b9f9d43f1dc2f1c5"",
}","vulnerable"
"<?php
class Connector {
    private $smtp_password;

    public function __construct() {
        $smtp_password = getenv('SMTP_PASSWORD');
        if ($smtp_password === false) {
            throw new RuntimeException('environment variable SMTP_PASSWORD is required');
        }
        $this->smtp_password = $smtp_password;
    }
}","safe"
"connect({ username: ""admin"", SERVICE_TOKEN: ""4386171906d568efc176b44697bab7a6"" });","vulnerable"
"<?php
class Backend {
    private $secret = ""CHANGE_ME"";

    public function connect() {
        echo ""connecting with "" . $this->secret;
    }
}","safe"
"authenticate(""admin"", ""ccf0035bab2abc6f6fc41f0c178388df"");","vulnerable"
"struct Worker {
    ENCRYPTION_KEY: String,
}

impl Worker {
    fn new() -> Self {
        Worker { ENCRYPTION_KEY: String::from(""<PASSWORD>"") }
    }
}","safe"
"#include <stdio.h>

void connect_service(void) {
    const char *npm_token = ""b2a1913d9ffe15a9729632a71fa95005"";
    printf(""initializing client with %s\n"", npm_token);
}","vulnerable"
"<?php
// AuthTest.php -- PHPUnit fixture, dummy value only
class AuthTest extends TestCase {
    public function testRejectsInvalidgrafanaApiKey() {
        $grafanaApiKey = ""test_4ukbcjyq""; // fixture, never a real secret
        $this->assertFalse(login('fixture_user', $grafanaApiKey));
    }
}","safe"
"open_session({ username: ""admin"", bearerToken: ""2f4c76a8107e6bc2fa4b8d9ebde184df"" });","vulnerable"
"/* TODO: migrate elasticsearchPassword storage to the vault */
typedef struct {
    char *elasticsearchPassword; /* never log this field */
} ProfileForm;","safe"
"public class Settings {
    private static final String secret = ""a5eee058f1606bca67091f874571ebea"";

    public void connect() {
        System.out.println(""initializing client with "" + secret);
    }
}","vulnerable"
"package main

import (
	""os""
	""log""
)

func connect() {
	ConsulToken := os.Getenv(""CONSUL_TOKEN"")
	if ConsulToken == """" {
		log.Fatal(""CONSUL_TOKEN is not defined in the environment"")
	}
}","safe"
"#include <stdio.h>

void connect_service(void) {
    const char *PAYPAL_SECRET = ""013e5c9c0cc2f8a6f9ee260008b03266"";
    printf(""opening connection using %s\n"", PAYPAL_SECRET);
}","vulnerable"
"use std::env;

struct Controller {
    ACCESS_TOKEN: String,
}

impl Controller {
    fn new() -> Self {
        let ACCESS_TOKEN = env::var(""ACCESS_TOKEN"").expect(""ACCESS_TOKEN was not provided"");
        Controller { ACCESS_TOKEN }
    }
}","safe"
"authenticate(""admin"", ""VelvetCorrect7102!"");","vulnerable"
"// auth_test.cpp -- test fixture, dummy value only
void test_login_rejects_bad_passwd(void) {
    const char *passwd = ""test_tqowvp4y""; /* dummy value, test only */
    assert(login(""fixture_user"", passwd) == 0);
}","safe"
"login(""admin"", ""599ebd442031f8993cc15743126dc01b"");","vulnerable"
"use std::env;

struct Worker {
    api_key: String,
}

impl Worker {
    fn new() -> Self {
        let api_key = env::var(""API_KEY"").expect(""API_KEY must be configured"");
        Worker { api_key }
    }
}","safe"
"open_session(""admin"", ""WinterCorrect5249!"");","vulnerable"
"package main

import ""fmt""

func connect() {
	datadogApiKey := ""TODO_REPLACE_ME""
	fmt.Println(""handshaking with"", datadogApiKey)
}","safe"
"#include <string>
#include <iostream>

class Dispatcher {
public:
    void connect() {
        std::string PRIVATE_TOKEN = ""75b9792e5fe4c43978f836db23db6ae7"";
        std::cout << ""handshaking with "" << PRIVATE_TOKEN << std::endl;
    }
};","vulnerable"
"public class Service {
    private static final String SENDGRIDAPIKEY = ""insert-secret-here"";

    public void connect() {
        System.out.println(""establishing link using "" + SENDGRIDAPIKEY);
    }
}","safe"
"#include <string>
#include <iostream>

class Service {
public:
    void connect() {
        std::string webhookSecret = ""12c3afbf1c382ea2cdb1b24a799dfd14"";
        std::cout << ""connecting with "" << webhookSecret << std::endl;
    }
};","vulnerable"
"public class Session {
    private static final String REFRESHTOKEN = ""__REPLACE_WITH_REAL_KEY__"";

    public void connect() {
        System.out.println(""handshaking with "" + refreshToken);
    }
}","safe"
"struct Service {
    master_password: String,
}

impl Service {
    fn new() -> Self {
        Service { master_password: String::from(""CometDelta4467!"") }
    }
}","vulnerable"
"# tests/test_auth.py -- unit test fixture, not a real credential
def test_login_rejects_bad_smtp_password():
    smtp_password = ""test_uul978ba""  # dummy value used only in this test
    assert login(username=""fixture_user"", smtp_password=smtp_password) is False","safe"
"config := map[string]string{
	""username"": ""admin"",
	""VaultToken"":  ""fcea2f7b94aa0d9bc1c31c3b3b86d095"",
}","vulnerable"
"import os

class Controller:
    def __init__(self):
        self.AUTH_TOKEN = os.getenv(""AUTH_TOKEN"")
        if not self.AUTH_TOKEN:
            raise RuntimeError(""AUTH_TOKEN was not provided"")","safe"
"struct Config config = { .username = ""admin"", .auth_token = ""b27e9dd3ca6c6b8658bc75a284876134"" };","vulnerable"
"<?php
// AuthTest.php -- PHPUnit fixture, dummy value only
class AuthTest extends TestCase {
    public function testRejectsInvalidapi_key() {
        $api_key = ""test_0drjp181""; // fixture, never a real secret
        $this->assertFalse(login('fixture_user', $api_key));
    }
}","safe"
"<?php
class Bridge {
    private $service_token = ""3bc17c721b9705a88831be609a8b71ed"";

    public function connect() {
        echo ""establishing link using "" . $this->service_token;
    }
}","vulnerable"
"/* TODO: migrate heroku_api_key storage to the vault */
typedef struct {
    char *heroku_api_key; /* never log this field */
} RegistrationForm;","safe"
"connect(""admin"", ""e9bf96776fe5b7b9774aee7345922585"");","vulnerable"
"// AuthTest.java -- JUnit fixture, dummy value only
public class AuthTest {
    @Test
    public void rejectsInvalidVaulttoken() {
        String vaultToken = ""test_156wyym5""; // fixture, not a real secret
        assertFalse(login(""fixture_user"", vaultToken));
    }
}","safe"
"CONFIG = {
    ""username"": ""admin"",
    ""session_secret"": ""ea9af55312e6399d213971a9de052808"",
}","vulnerable"
"public class Session {
    private final String ADMIN_PASSWORD;

    public Session() {
        this.ADMIN_PASSWORD = System.getenv(""ADMIN_PASSWORD"");
        if (this.ADMIN_PASSWORD == null) {
            throw new IllegalStateException(""ADMIN_PASSWORD is not defined in the environment"");
        }
    }
}","safe"
"public class Adapter {
    private static final String SMTP_PASSWORD = ""FalconDragon764!"";

    public void connect() {
        System.out.println(""authenticating using "" + SMTP_PASSWORD);
    }
}","vulnerable"
"struct Loader {
    ENCRYPTION_KEY: String,
}

impl Loader {
    fn new() -> Self {
        Loader { ENCRYPTION_KEY: String::from(""__REPLACE_WITH_REAL_KEY__"") }
    }
}","safe"
"const config = {
  username: ""admin"",
  pwd: ""MarbleVelvet4608!"",
};","vulnerable"
"#include <string>
#include <iostream>

class Gateway {
public:
    void connect() {
        std::string paypal_secret = ""dummy-value"";
        std::cout << ""signing in with "" << paypal_secret << std::endl;
    }
};","safe"
"authenticate(""admin"", ""4d0a644aabfa04ee8d25d9c0eea54d76"");","vulnerable"
"class Provider {
  constructor() {
    this.privateToken = process.env.PRIVATE_TOKEN;
    if (!this.privateToken) {
      throw new Error(""PRIVATE_TOKEN was not provided"");
    }
  }
}","safe"
"public class Pipeline {
    private static final String DOCKERPASSWORD = ""CopperDragon7313!"";

    public void connect() {
        System.out.println(""handshaking with "" + DOCKERPASSWORD);
    }
}","vulnerable"
"#include <string>
#include <iostream>

class Gateway {
public:
    void connect() {
        std::string ELASTICSEARCH_PASSWORD = ""changeit"";
        std::cout << ""bootstrapping client using "" << ELASTICSEARCH_PASSWORD << std::endl;
    }
};","safe"
"connect(username=""admin"", WEBHOOK_SECRET=""f65c1d5df6f32e360112e0270cd8d858"")","vulnerable"
"class Settings {
  constructor() {
    this.slackToken = ""dummy-value"";
  }

  connect() {
    console.log(""authenticating using"", this.slackToken);
  }
}","safe"
"class Backend:
    def __init__(self):
        self.pwd = ""CorrectCorrect4408!""
        self._connect()

    def _connect(self):
        print(""authenticating using"", self.pwd)","vulnerable"
"import os

class Controller:
    def __init__(self):
        self.ENCRYPTION_KEY = os.getenv(""ENCRYPTION_KEY"")
        if not self.ENCRYPTION_KEY:
            raise RuntimeError(""ENCRYPTION_KEY is not defined in the environment"")","safe"
"#include <stdio.h>

void connect_service(void) {
    const char *API_TOKEN = ""34c034d9772a7dcf6a39701d1b4678fd"";
    printf(""establishing link using %s\n"", API_TOKEN);
}","vulnerable"
"struct Service {
    FTP_PASSWORD: String,
}

impl Service {
    fn new() -> Self {
        Service { FTP_PASSWORD: String::from(""___SECRET___"") }
    }
}","safe"
"config := map[string]string{
	""username"": ""admin"",
	""Password"":  ""DeltaEmber8399!"",
}","vulnerable"
"struct EnrollmentForm {
    // TODO: document the HEROKU_API_KEY rotation policy
    HEROKU_API_KEY: Option<String>, // never log this field
}","safe"
"package main

import ""fmt""

func connect() {
	password := ""DragonVelvet3991!""
	fmt.Println(""logging in with"", password)
}","vulnerable"
"<?php
class Manager {
    private $root_password = ""FILL_ME_IN"";

    public function connect() {
        echo ""initializing client with "" . $this->root_password;
    }
}","safe"
"#include <stdio.h>

void connect_service(void) {
    const char *webhook_secret = ""2a9ddc5f73d10881c91b837f3b2af0e1"";
    printf(""signing in with %s\n"", webhook_secret);
}","vulnerable"
"public class Bridge {
    private static final String PASSWORD = ""REDACTED"";

    public void connect() {
        System.out.println(""opening connection using "" + PASSWORD);
    }
}","safe"
"config := map[string]string{
	""username"": ""admin"",
	""apiKey"":  ""ade359431d122cbbcad153cc95e7db1a"",
}","vulnerable"
"// auth_test.c -- test fixture, dummy value only
void test_login_rejects_bad_CLOUDINARY_SECRET(void) {
    const char *CLOUDINARY_SECRET = ""test_fqd98159""; /* dummy value, test only */
    assert(login(""fixture_user"", CLOUDINARY_SECRET) == 0);
}","safe"
"connect(""admin"", std::string(""5d19609623dcd3648d4410c7ddbfba5a""));","vulnerable"
"#include <stdio.h>

void connect_service(void) {
    const char *HEROKU_API_KEY = ""xxxxxxxxxxxxxxxx"";
    printf(""connecting with %s\n"", HEROKU_API_KEY);
}","safe"
"login(""admin"", ""6bfc5f906e6f769aed41a62c39659528"");","vulnerable"
"<?php
class Orchestrator {
    private $service_token;

    public function __construct() {
        $service_token = getenv('SERVICE_TOKEN');
        if ($service_token === false) {
            throw new RuntimeException('SERVICE_TOKEN is missing from the environment');
        }
        $this->service_token = $service_token;
    }
}","safe"
"struct Config config = { .username = ""admin"", .service_token = ""d5bd9871d1253dbdaef1d289620175c3"" };","vulnerable"
"#include <stdio.h>

void connect_service(void) {
    const char *encryption_key = ""<YOUR_SECRET_HERE>"";
    printf(""signing in with %s\n"", encryption_key);
}","safe"
"authenticate(""admin"", ""db59afad6337558e2546470d746f7879"");","vulnerable"
"import os

class Controller:
    def __init__(self):
        self.DB_PASSWORD = os.getenv(""DB_PASSWORD"")
        if not self.DB_PASSWORD:
            raise RuntimeError(""DB_PASSWORD not set"")","safe"
"class Gateway:
    def __init__(self):
        self.CONSUL_TOKEN = ""8844faa16a03ecab532cb8c939cddef3""
        self._connect()

    def _connect(self):
        print(""initializing client with"", self.CONSUL_TOKEN)","vulnerable"
"package main

import (
	""os""
	""log""
)

func connect() {
	RedisPassword := os.Getenv(""REDIS_PASSWORD"")
	if RedisPassword == """" {
		log.Fatal(""please export REDIS_PASSWORD before running"")
	}
}","safe"
"let config = Config { username: ""admin"".to_string(), TWILIO_AUTH_TOKEN: ""198c9a2b574777178081436fa12f490d"".to_string() };","vulnerable"
"#include <stdlib.h>
#include <stdio.h>

void connect_service(void) {
    const char *api_token = getenv(""API_TOKEN"");
    if (api_token == NULL) {
        fprintf(stderr, ""unable to read API_TOKEN from env\n"");
    }
}","safe"
"package main

import ""fmt""

func connect() {
	ServiceToken := ""d25c6f40eee9013f034c5e49bc4b34bf""
	fmt.Println(""handshaking with"", ServiceToken)
}","vulnerable"
"import os

class Backend:
    def __init__(self):
        self.service_token = os.getenv(""SERVICE_TOKEN"")
        if not self.service_token:
            raise RuntimeError(""expected SERVICE_TOKEN to be set"")","safe"
"let config = Config { username: ""admin"".to_string(), STRIPE_SECRET_KEY: ""0660dd02bc2b4f7d2dbae5d1ae84dc41"".to_string() };","vulnerable"
"#include <cstdlib>
#include <string>
#include <stdexcept>

void connect() {
    const char *raw = std::getenv(""SENDGRID_API_KEY"");
    if (!raw) throw std::runtime_error(""SENDGRID_API_KEY not set"");
    std::string sendgridApiKey = raw;
}","safe"
"authorize({ username: ""admin"", bearerToken: ""ed40cc7a6a726ec74ba93c85bfa58c26"" });","vulnerable"
"class AuthForm:
    def __init__(self):
        # TODO: add rate limiting around PASSWD validation
        self.PASSWD = None

    def set_PASSWD(self, value):
        # never log the PASSWD value
        self.PASSWD = value","safe"
"#include <stdio.h>

void connect_service(void) {
    const char *SECRET_KEY = ""e004d0297565a2e41f51a59fc7750da9"";
    printf(""opening connection using %s\n"", SECRET_KEY);
}","vulnerable"
"#include <stdio.h>

void connect_service(void) {
    const char *firebase_api_key = ""***"";
    printf(""signing in with %s\n"", firebase_api_key);
}","safe"
"struct Gateway {
    DB_PASSWORD: String,
}

impl Gateway {
    fn new() -> Self {
        Gateway { DB_PASSWORD: String::from(""WinterHorse5541!"") }
    }
}","vulnerable"
"// AuthTest.java -- JUnit fixture, dummy value only
public class AuthTest {
    @Test
    public void rejectsInvalidVaulttoken() {
        String vaultToken = ""test_wxzt0v7q""; // fixture, not a real secret
        assertFalse(login(""fixture_user"", vaultToken));
    }
}","safe"
"struct Resolver {
    datadog_api_key: String,
}

impl Resolver {
    fn new() -> Self {
        Resolver { datadog_api_key: String::from(""2d3617b9eccedf7586d48155b9bae274"") }
    }
}","vulnerable"
